OBJECTID,OrderCode,PointID,StreamName,StratumName,PointType,DesignLat,DesignLong,OfficeEvaluator,OfficeEvalDate,PreviouslyEvaluated,MergedPointID,MergedMonProgram,EvalStatus,ReasonNotSampled,NotSampledEvidence1,NotSampledEvidence2,BLMAdviceRequested,OfficeEvalComments,ContactInfoForAccess,NOCComments,Trip,TripNotes,CollectTNTP,CollectTurbidity,CollectThalwegDepthProfile,CollectBankAngle,CollectExtraBankPlots,CollectPoolTailFines,CollectNativeWoody,CollectGreenlineVegComp,CollectVegComplexity,CollectCoreSubset1,CollectCoreSubset2,CollectCoreSubset3,Supplementals,AdminState,District,FieldOffice,Project,BoatingFilter,Extra1,Extra2,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SpeciesState,OriginalDesign,x,y
5223,134,OW-SS-2245,Alder Creek,OwyheeFO-Small Streams (1&2),OvrSmp,42.8958907842906,-116.504266311538,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,38fd4a89-9cbc-4b5f-a832-0e2f9061e12e,ID,ID_OwyheeFO_Standard_2024,-116.504266312,42.8958907840001
5224,135,OW-SS-2247,,OwyheeFO-Small Streams (1&2),OvrSmp,42.4786023124267,-116.828626889315,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,c35053c3-70f2-401c-a99e-dfbac4d58b42,ID,ID_OwyheeFO_Standard_2024,-116.828626889,42.4786023120001
5225,136,OW-SS-2248,Jackson Creek,OwyheeFO-Small Streams (1&2),OvrSmp,43.1379147335218,-116.910748134318,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,b4618321-8f90-4d4a-9be0-ec921f7e0fdc,ID,ID_OwyheeFO_Standard_2024,-116.910748134,43.137914734
5226,137,OW-SS-2250,,OwyheeFO-Small Streams (1&2),OvrSmp,42.4096176705079,-116.921898896764,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,d3f3219d-aabc-4991-b997-8114eb15476f,ID,ID_OwyheeFO_Standard_2024,-116.921898897,42.409617671
5227,138,OW-SS-2251,Noon Creek,OwyheeFO-Small Streams (1&2),OvrSmp,42.6582389327671,-116.82546946824,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,9cd99023-9cf6-4ac1-8bd7-9ad89573508f,ID,ID_OwyheeFO_Standard_2024,-116.825469468,42.6582389330001
5228,139,OW-SS-2253,Hardtrigger Creek,OwyheeFO-Small Streams (1&2),OvrSmp,43.3723240138322,-116.777156181736,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,41f5b46a-e843-4d91-95f2-646d04d09199,ID,ID_OwyheeFO_Standard_2024,-116.777156182,43.3723240140001
5229,140,OW-SS-2254,,OwyheeFO-Small Streams (1&2),OvrSmp,42.4557185323387,-116.88219791494,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,8210bf0c-de72-408f-9490-d8d08217b998,ID,ID_OwyheeFO_Standard_2024,-116.882197915,42.455718532
5230,141,OW-SS-2255,Nip And Tuck Creek,OwyheeFO-Small Streams (1&2),OvrSmp,42.6598351426353,-116.728522220622,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Owyhee Field Office,ID_OwyheeFO,No,,,kpoole7,4/9/2024 1:20:54 PM,kpoole7,4/9/2024 1:46:33 PM,d666de4f-df1b-4ab5-a88b-a7c0e9514095,ID,ID_OwyheeFO_Standard_2024,-116.728522221,42.6598351430001
5259,1,W3021,Pole Creek,SaltLakeFO-Targeted,Targeted,41.971897,-113.972073,Zachary Darby,4/5/2024 9:06:14 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Proposed BDA work on this stream this season so in need of some pre-restoration monitoring. ; Temporal Constraints: No ; Can it be moved: This is an existing point location, so it should not be moved. **Site Access** From Wendover take I-80 W 31 miles to Oasis. Take exit 378 to Oasis and follow this road ~43 miles back into Utah and then take a left onto Grouse Creek rd at 41.421503, -113.888213. Continue for 45 miles to 41.979181, -113.998868 and turn right onto Pole Creek rd. Continue for 2.5 miles then turn left at 41.958905, -113.966085 and follow this rd to as close to the point as possible. ",No ,,UT2 Hitch,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,West Desert,Salt Lake,UT_WestDesertDO,No,,,lshank,4/9/2024 3:00:47 PM,mitchellkleimeyer,8/26/2024 3:53:57 PM,eab5eaa9-a5bb-4d18-832c-5167a853e679,UT,,-113.971696954,41.971607341
5260,2,SL-LS-14033,Raft River,SaltLakeFO-Targeted,Targeted,41.951924,-113.681767,Zachary Darby,4/5/2024 9:10:20 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: There is a proposed chemical treatment on this reach to remove non-natives. Want to monitor habitat pre and post for native reintroduction. ; Temporal Constraints: Don't go early season. Anytime after July 4th should be fine. This would be a good trip to pair  with the other points in the area. ; Can it be moved: This is an existing point location, so it should not be moved. ** Site Access** From Salt Lake City take I-15 N 70 miles before getting on I-84 W to Boise. Follow this for 36 miles then take exit 5 towards Park Valley/Elko. Continue on this rd for 25 miles and then take a left at 42.010861, -113.207690. Drive for ~23.5 miles to 41.966740, -113.630706 and then take a right onto Yost Flats rd . After 1.7 miles take a left onto Valley Lynn rd. Follow this for ~1.5 miles and park parralle to the site",N/A,,UT2 Hitch,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,West Desert,Salt Lake,UT_WestDesertDO,No,,,lshank,4/9/2024 3:00:47 PM,mitchellkleimeyer,7/29/2024 5:53:17 PM,4c17d50b-ec83-4f4d-9401-911898d7f19d,UT,,-113.681852221,41.951760752
5261,1,PR-SS-10015,Sanford Creek,DeschutesFO-Targeted,Targeted,44.126113,-120.647688,Christina Kruse,4/8/2024 10:03:53 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: This point has been selected to evaluate stream conditions before forest thinning actions occur.  Restoration Effectiveness.; Temporal Constraints: Earlier in the season because the stream dries. ; Can it be moved: This is an existing point location, so it should not be moved.","Christi Kruse, ckruse@blm.gov
Wes Noone,  wnoone@blm.gov",,OR2.2,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, surveyed cross-section, eDNA, extra bank plots (done outside of survey123)",OR,PRINEVILLE DISTRICT OFFICE,PRINEVILLE DESCHUTES FIELD OFFICE,OR_PrinevilleDO,No,,,lshank,4/9/2024 3:00:47 PM,achr28,7/23/2024 3:32:00 PM,fa5e786f-54a5-42f4-8df2-92b67ac8d1a5,EOR,,-120.64767038,44.12609797
5263,1,CC-TR-10282,,CentralCoastFO-Targeted,Targeted,37.023922,-122.208622,Andrew Christensen,7/1/2024 7:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Monitoring recreation sites; Temporal Constraints: None; Can it be moved: This is an existing point location, so it should not be moved.","Give 1-2 weeks notice, contact Mike Powers (mpowers@blm.gov). ",,CAS3,,Yes,No,Yes,No,,No,Yes,No,No,,,,additional notations of species present,CA,Central California District,Central Coast Field Office,CA_CentralCaliforniaDO,No,,,lshank,4/11/2024 3:00:39 PM,achr28,8/30/2024 6:17:56 PM,8db115c8-b1fa-4744-afb1-786bab361ab1,CA,,-122.208658915,37.02392673
5264,2,CC-TR-95881,,CentralCoastFO-Targeted,Targeted,37.024746,-122.207222,Andrew Christensen,7/1/2024 7:00:00 AM,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,field visit,,No advice requested,"Field visit 2024- Unsafe to access due to noxious weed and other concerning plants. Reason Selected: Monitoring recreation sites.; Temporal Constraints: None; Can it be moved: This is an existing point location, so it should not be moved.","Give 1-2 weeks notice, contact Mike Powers (mpowers@blm.gov).",,CAS3,,Yes,No,Yes,No,,No,Yes,No,No,,,,additional notations of species present,CA,Central California District,Central Coast Field Office,CA_CentralCaliforniaDO,No,,,lshank,4/11/2024 3:00:39 PM,mkrott@blm.gov_BLM_EGIS,11/7/2024 9:25:33 PM,30dc146b-0584-4916-91b0-77c4666e1239,CA,,-122.207242709,37.0247490360001
5265,3,CC-TR-9307,Molino Creek,CentralCoastFO-Targeted,Targeted,37.038035,-122.21419,Andrew Christensen,7/1/2024 7:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Monitoring recreation sites. ; Temporal Constraints: None; Can it be moved: This is an existing point location, so it should not be moved; Access: Park at the pull off near the stream crossing, hop fence and walk to the point. Be sure to make a note and place on your dash saying what your there for.","Give 1-2 weeks notice, contact Mike Powers (mpowers@blm.gov).",,CAS3,,Yes,No,Yes,No,,No,Yes,No,No,,,,additional notations of species present,CA,Central California District,Central Coast Field Office,CA_CentralCaliforniaDO,No,,,lshank,4/11/2024 3:00:39 PM,achr28,8/30/2024 6:15:31 PM,9bcf0590-4031-4467-b3b7-f6d36e098aec,CA,,-122.214184266,37.0380331810001
5266,4,CC-TR-11392,Molino Creek,CentralCoastFO-Targeted,Targeted,37.03926,-122.209696,Andrew Christensen,7/1/2024 7:00:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Monitoring recreation sites.; Temporal Constraints: None; Can it be moved: The new site can be moved if needed, preferably downstream. Be sure to make a note and place on your dash saying what your there for.","Give 1-2 weeks notice, contact Mike Powers (mpowers@blm.gov).",,CAS3,,Yes,No,Yes,No,,No,Yes,No,No,,,,additional notations of species present,CA,Central California District,Central Coast Field Office,CA_CentralCaliforniaDO,No,,,lshank,4/11/2024 3:00:39 PM,achr28,8/30/2024 6:12:38 PM,0bebdac8-1547-4edc-8003-275e6b8d2035,CA,,-122.2096957,37.039259766
5267,4,GS-LS-9015,"Gulch, The",GrandStaircaseEscalanteNM-Targeted,Targeted,37.839744,-111.313559,Tess Webb,4/12/2024 5:27:45 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Restoration potential and GSENM priorities; Temporal Constraints: Early Season; Can it be moved: This is an existing point location, so it should not be moved.",,,,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,Paria River,Grand Staircase Escalante Nat Monument,UT_GrandStaircaseEscalanteNM,No,,,lshank,4/12/2024 9:00:31 PM,mitchellkleimeyer,6/3/2024 5:00:09 PM,28a0ff85-0b43-4cb6-ac23-e95a1a76e7fb,UT,,-111.313564788,37.83975287
5268,5,GS-LS-9059,"Gulch, The",GrandStaircaseEscalanteNM-Targeted,Targeted,37.815167,-111.323554,Tess Webb,4/12/2024 5:57:07 PM,Yes,,,Base,,,,No advice requested,"Reason Selected: Restoration effectiveness and permit renewals; Temporal Constraints: EArly season; Can it be moved: This is an existing point location, so it should not be moved.",,,,Sampled by CNHP permanent staff,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,Paria River,Grand Staircase Escalante Nat Monument,UT_GrandStaircaseEscalanteNM,No,,,lshank,4/12/2024 9:00:31 PM,lshank,4/12/2024 9:00:31 PM,b55506bf-f6f5-43bb-934f-f264a29d08d1,UT,,-111.323557358,37.815165775
5269,1,CL-TR-1008,Otter Creek,RichfieldFO-Targeted,Targeted,38.330671,-111.947325,Jacob Stout,4/16/2024 9:15:09 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Permit renewal monitoring, potential restoration site; Temporal Constraints: none; Can it be moved: This is an existing point location, so it should not be moved. Cross section**Site Access** From Salina take UT-24 E ~ 32 miles to 38.568357, -111.840262. Take a right at this point onto UT-62 W. Follow this for ~20 miles before taking a left turn at 38.324248, -111.961727 onto Narrows rd. Follow this road to the site ",good access,,UT2 Hitch4,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,Color Country,Richfield,UT_ColorCountryDO,No,,,lshank@blm.gov_BLM_EGIS,4/16/2024 3:00:30 PM,mitchellkleimeyer,7/29/2024 3:32:16 PM,af63aecb-e9ce-4b52-b8e0-ff7c75f0d7cf,UT,,-111.947292767,38.3306396310001
5270,2,RI-TR-1925,Fremont River,RichfieldFO-Targeted,Targeted,38.486785,-111.575052,Jacob Stout,4/16/2024 9:16:09 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Monitoring associated with instream flows, potential restoration site; Temporal Constraints: none; Can it be moved: This is an existing point location, so it should not be moved. Cross section** Site** From Torrey take UT-24 W ~15 miles to 38.397149, -111.620300. Take a right onto 1100 E. Follow this for 7 miles to 38.469601, -111.578658 and take a left onto Mill Meadows rd. Continue another 1.5 miles to reach the site ","Access is easy, contact CCDO aquatic ecologist if needed.",,UT2 Hitch4,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,Color Country,Richfield,UT_ColorCountryDO,No,,,lshank@blm.gov_BLM_EGIS,4/16/2024 3:00:32 PM,mitchellkleimeyer,7/15/2024 5:37:12 PM,d09af45b-fae2-456f-bd8b-d34ca15b3db9,UT,,-111.574902008,38.4863395880001
5271,1,KA-TR-53001,Bear Creek,KanabFO-Targeted,Targeted,37.969006,-112.440406,Jacob Stout,4/16/2024 9:17:41 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Leatherside chub monitoring site, potential restoration site; Temporal Constraints: none; Can it be moved: yes. Cross section **Site Access** From Salt Lake City take I-15 S 212 miles. Take exit 95 for UT-20 towards Panguitch. Follow UT-20 E for 19 miles. Park at roughly 37.969884, -112.440417 to access the site ",Jake Stout,,,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,Paria River,Kanab,UT_ColorCountryDO,No,,,lshank@blm.gov_BLM_EGIS,4/16/2024 3:00:34 PM,mitchellkleimeyer,8/19/2024 5:05:01 PM,0162ecba-ffb7-4921-96d8-93e90d83a26c,UT,,-112.440406167,37.969005592
5272,2,KA-TR-36465,Threemile Creek,KanabFO-Targeted,Targeted,37.865743,-112.502537,Jacob Stout,4/16/2024 9:19:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Bonneville cutthroat stream, possible restoration site; Temporal Constraints: none; Can it be moved: yes. Cross section  **Site Access** From Salt Lake City take I-15 S 212 miles. Take exit 95 for UT-20 towards Panguitch. Take UT-20 E 21 miles to US-89 S. Follow this for 6 miles to 37.886974, -112.435732 and turn right onto  Three Mile Creek rd. Follow this for ~4.5 miles and park parrallel with the site. ",Jake Stout,,,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,"species notations, eDNA, temp loggers, surveyed cross channel sections, fecal coliform",UT,Paria River,Kanab,UT_ColorCountryDO,No,,,lshank@blm.gov_BLM_EGIS,4/16/2024 3:00:36 PM,mitchellkleimeyer,7/1/2024 7:31:09 PM,45355369-69ec-484a-bb8f-aecb07725957,UT,,-112.502536856,37.865742552
5273,1,PD-TR-32971,Bear Creek,DeschutesFO-Targeted,Targeted,44.031623,-120.704458,"Christina Kruse, Andrew Christensen",4/16/2024 5:07:06 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Evaluating land management effectiveness; Temporal Constraints: The stream should be perennial but earlier in the season should be better.; Can it be moved: It can be moved up or downstream, talk to Wes or Christi ","Christi Kruse ckruse@blm.gov
Wes Noone Wnoone@blm.gov",,OR1.7,Watch out for snakes!,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, surveyed cross-section, eDNA, extra bank plots (done outside of survey123)",OR,PRINEVILLE DISTRICT OFFICE,PRINEVILLE DESCHUTES FIELD OFFICE,OR_PrinevilleDO,No,,,lshank@blm.gov_BLM_EGIS,4/16/2024 9:00:35 PM,achr28,10/4/2024 6:29:40 PM,ae354e53-8c4a-4db4-9136-bde447a41d84,EOR,,-120.704457813,44.03162316
5274,2,PSF-RV-1001,Little Deschutes River,DeschutesFO-Targeted,Targeted,43.779237,-121.47039,Christina Kruse,4/16/2024 5:15:42 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Endangered species resurveyed every 5 years, spotted frog habitat; Temporal Constraints: No; Can it be moved: This is an existing point location, so it should not be moved.","Larry Ashton lashton@blm.gov
Christi Kruse 
ckruse@blm.gov",,OR2.6,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, extra bank plots (done outside of survey123)",OR,PRINEVILLE DISTRICT OFFICE,PRINEVILLE DESCHUTES FIELD OFFICE,OR_PrinevilleDO,No,,,lshank@blm.gov_BLM_EGIS,4/16/2024 9:00:36 PM,achr28,10/4/2024 6:44:03 PM,25cbab29-73b7-4c66-879c-a6b250a3a292,EOR,,-121.470124886,43.7791937550001
5275,1,LK-TR-1136,Spencer Creek,KlamathFallsFO-Targeted,Targeted,42.226476,-122.100634,Chelsea Aquino,4/17/2024 6:03:55 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Potential for anadromous species in future due to dam removal.; Temporal Constraints: None; Can it be moved: This is an existing point location, so it should not be moved. BLM land ends ~80m to the east. It is possible that the point may need moved to maximize transects on BLM land.",,,OR2.3,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams.",OR,LAKEVIEW DISTRICT OFFICE,LAKEVIEW KLAMATH FALLS FIELD OFFICE,OR_KlamathFallsFO,No,,,lshank@blm.gov_BLM_EGIS,4/17/2024 9:00:32 PM,achr28,9/24/2024 7:01:50 PM,359331ae-690b-4bb6-9854-44d3f71a58ee,EOR,,-122.100633699,42.2264742790001
5276,2,LK-TR-98230,Long Prairie Creek,KlamathFallsFO-Targeted,Targeted,42.027797,-122.261251,Chelsea Aquino,4/17/2024 6:08:07 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,Reason Selected: Future restoration project at site; Temporal Constraints: None; Can it be moved: Hoping to get data above and below the culvert here by placing it near the culvert. If that interferes with the protocol the point can be moved upstream.,,,OR2.6,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams.",OR,LAKEVIEW DISTRICT OFFICE,LAKEVIEW KLAMATH FALLS FIELD OFFICE,OR_KlamathFallsFO,No,,,lshank@blm.gov_BLM_EGIS,4/17/2024 9:00:34 PM,achr28,10/4/2024 6:53:11 PM,48919869-18a6-4de7-bf57-4f0d20608670,EOR,,-122.261250658,42.0277973610001
5277,3,LK-TR-85803,Barnes Valley Creek,KlamathFallsFO-Targeted,Targeted,42.172909,-121.042576,Chelsea Aquino,4/17/2024 6:11:22 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Biological Opinion monitoring; Temporal Constraints: Early in sampling season; Can it be moved: This is an existing point location, so it should not be moved.",,,OR1.2,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,LAKEVIEW DISTRICT OFFICE,LAKEVIEW KLAMATH FALLS FIELD OFFICE,OR_KlamathFallsFO,No,,,lshank@blm.gov_BLM_EGIS,4/17/2024 9:00:36 PM,achr28,7/22/2024 10:24:25 PM,ff1c04b2-7823-43c2-9132-4a42c66fdb3d,EOR,,-121.042578968,42.17291169
5278,4,LK-TR-51705, ,KlamathFallsFO-Targeted,Targeted,42.177508,-121.014854,Chelsea Aquino,4/17/2024 6:13:34 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Biological Opinion monitoring; Temporal Constraints: Early in sampling season; Can it be moved: This is an existing point location, so it should not be moved.",,,OR1.2,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,LAKEVIEW DISTRICT OFFICE,LAKEVIEW KLAMATH FALLS FIELD OFFICE,OR_KlamathFallsFO,No,,,lshank@blm.gov_BLM_EGIS,4/17/2024 9:00:37 PM,achr28,7/22/2024 10:50:24 PM,240b8c68-67d4-4913-a7e9-c1541b9f445c,EOR,,-121.014854468,42.17750798
5279,5,LK-TR-1049,Ben Hall Creek,KlamathFallsFO-Targeted,Targeted,42.228947,-121.153798,Chelsea Aquino,4/17/2024 6:15:19 PM,Yes,,,Not sampled- BLM approved,Nontarget- Dry but possibly has flow during some sample seasons,Local knowledge,field visit,No advice requested,"Reason Selected: Biological Opinion monitoring; Temporal Constraints: Sample as early as possible; Can it be moved: This is an existing point location, so it should not be moved.",,,OR1.2,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,LAKEVIEW DISTRICT OFFICE,LAKEVIEW KLAMATH FALLS FIELD OFFICE,OR_KlamathFallsFO,No,,,lshank@blm.gov_BLM_EGIS,4/17/2024 9:00:39 PM,caquino@blm.gov_BLM_EGIS,10/30/2024 3:27:45 PM,f929c2de-98e8-4093-829f-3d533a98e8e1,EOR,,-121.153812357,42.2289376350001
5280,1,SWF-TR-31673,Quillayute River,WenatcheeFO-Targeted,Targeted,47.903249,-124.5719,"Chris Sheridan, Andrew Christensen",9/24/2024 7:00:00 AM,No,,,Not sampled- BLM approved,Nontarget- Lentic,Field visit,,No advice requested,"Field visit in 2024- Upon visiting, the site had several pools and not enough wet transects to sampled. Reason Selected: Sample the unnamed trib to Quillayute River on BLM-admin lands.  Reason: BLM will be doing culvert removal and riparian enhancement in this reach. ; Temporal Constraints: None. Later in summer prob better for lower flows; Can it be moved: Yes. Sample any part of the drainage that is on BLM. ",Should be accessible without contacting anyone. ,,OR1.6,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,SPOKANE DISTRICT OFFICE,SPOKANE WENATCHEE FIELD OFFICE,OR_SpokaneDO,No,,,lshank@blm.gov_BLM_EGIS,4/19/2024 9:00:34 PM,mkrott@blm.gov_BLM_EGIS,11/13/2024 1:55:18 PM,82595523-815e-4c33-872b-a7917faee9c7,EOR,,-124.571899634,47.90324947
5281,2,SWF-TR-39020, ,WenatcheeFO-Targeted,Targeted,46.768855,-120.445165,"Chris Sheridan, Andrew Christensen",9/9/2024 4:59:08 PM,No,,,Reattempt- This season at a later date,Permanently inaccessible- Terrain access denied,Field visit,,No advice requested,"Field visit 2024- The crew deemed the reach to have too dense of vegetation to sample but local BLM project lead believes site can be sampled and would like to have it re-attempted in future years.  Reason Selected: High disturbance area with potential for impacts to listed fish.  Possible low water crossing fix project. ; Temporal Constraints: perennial. small. should be good anytime; Can it be moved: yes, within BLM-admin. ",Accessible from highway. ,,OR1.6,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,SPOKANE DISTRICT OFFICE,SPOKANE WENATCHEE FIELD OFFICE,OR_SpokaneDO,No,,,lshank@blm.gov_BLM_EGIS,4/19/2024 9:00:35 PM,mkrott@blm.gov_BLM_EGIS,11/13/2024 1:56:18 PM,0bb4b80c-0f98-4518-9e86-a55551713baa,EOR,,-120.445165309,46.76885502
5282,3,SWF-TR-71140,Umtanum Creek,WenatcheeFO-Targeted,Targeted,46.854894,-120.486418,"Chris Sheridan, Andrew Christensen",7/22/2024 7:00:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Heavy recreation use. Possibility for riparian enhancement. ; Temporal Constraints: None.; Can it be moved: yes, within BLM admin. The site should be placed on the channel to the N. Beaware that the BLM parcel is only 300m and should only sample within these confines.",Park at BLM parking area. Walk over bridge. ,,OR1.6,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,SPOKANE DISTRICT OFFICE,SPOKANE WENATCHEE FIELD OFFICE,OR_SpokaneDO,No,,,lshank@blm.gov_BLM_EGIS,4/19/2024 9:00:37 PM,achr28,9/24/2024 5:20:57 PM,2ef10b32-3d95-4f66-aedc-2779bc238472,EOR,,-120.486417683,46.854893932
5283,4,SWF-TR-85971, ,WenatcheeFO-Targeted,Targeted,47.74905,-119.582525,Chris Sheridan,4/19/2024 5:10:04 PM,No,,,Not sampled- BLM approved,Nontarget- Lentic,Field visit,,No advice requested,"Field visit 2024- Crew was unable to determine bankfull indicators due to lentic type properties. Reason Selected: ongoing restoration; Temporal Constraints: earlier in season is better; Can it be moved: yes, within BLM; Access: The drainage to the S is likely easiest path to descend to the site for 0.3mi one way.",no.  can drive from E along BLM ownership line. Can open gate and drive through DNR to west BLM/DNR boundary.,,OR1.3,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,SPOKANE DISTRICT OFFICE,SPOKANE WENATCHEE FIELD OFFICE,OR_SpokaneDO,No,,,lshank@blm.gov_BLM_EGIS,4/19/2024 9:00:39 PM,mkrott@blm.gov_BLM_EGIS,11/13/2024 1:56:23 PM,5100c3f1-6129-4092-b6db-0950c0f6aeaa,EOR,,-119.582524909,47.7490496460001
